metric,company_name,year,value,source
PETA+Animal Testing,CaniSource,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,CannaSmack,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,CannaSmack,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Carina Corporation,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Carina Corporation,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Carlson Laboratories,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Carlson Laboratories,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Carol's Daughter,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Carol's Daughter,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Cash & Co.,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Cash & Co.,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Caswell-Massey,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Caswell-Massey,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Ceela Naturals,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Ceela Naturals,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Cellar Door Soap,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Cellar Door Soap,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,CertainDri,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,CertainDri,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Cheeky Cosmetics,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Cheeky Cosmetics,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Cheeky Maiden Soap,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Cheeky Maiden Soap,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Cherry Culture,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Cherry Culture,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Pink Espresso,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Pink Espresso,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Cholayil Pvt. Ltd,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Cholayil Pvt. Ltd,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,CiCi Cosmetics,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,CiCi Cosmetics,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Cindy Jackson,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Cindy Jackson,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Cinema Secrets,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Cinema Secrets,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,"Citra-Solv, LLC",2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,"Citra-Solv, LLC",2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Beaumont Products,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Beaumont Products,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Beaumont Products,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Beaumont Products,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Beaumont Products,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Beaumont Products,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Beaumont Products,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Beaumont Products,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,clariSEA,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,clariSEA,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Classic Beauty,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Classic Beauty,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,No Rinse Laboratories,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,No Rinse Laboratories,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,CleanWell Company,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,CleanWell Company,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Clear Conscience,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Clear Conscience,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Clientele,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Clientele,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Climb On Products,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Climb On Products,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,CLT International,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,CLT International,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,CLT International,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,CLT International,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,CLT International,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,CLT International,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,CMD Naturkosmetik,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,CMD Naturkosmetik,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Cocoa Pink,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Cocoa Pink,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Cocoon Apothecary,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Cocoon Apothecary,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Colonial Dames,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Colonial Dames,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Color Me Beautiful,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Color Me Beautiful,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Color My Image,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Color My Image,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Colorevolution,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Colorevolution,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Colors of Nature,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Colors of Nature,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Colure Hair Care,2014,true,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Colure Hair Care,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,COMPTOIR DES LYS,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,COMPTOIR DES LYS,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Conair,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Conair,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Vegan Company,Conair,2014,FALSE,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
PETA+Animal Testing,Conair,2015,No,http://features.peta.org//cruelty-free-company-search/cruelty_free_companies_search.aspx?Donottest=8&Product=0&Dotest=-1&Regchange=-1&Country=-1&Keyword=
