metric,company_name,year,value,source
"Newsweek+Water Productivity","General Mills Inc.","2015","7.60","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","General Mills Inc.","2015","62.60","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","General Mills Inc.","2015","8.40","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","General Mills Inc.","2012","51.4","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","HDFC","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","HDFC","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","HDFC","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","HDFC","2015","0","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","HDFC","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","HDFC","2015","17.30","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","HDFC","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Ashland","2012","42.4","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","Campbell Soup","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Campbell Soup","2015","4.40","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Campbell Soup","2015","5.50","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Campbell Soup","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Campbell Soup","2015","1.40","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Campbell Soup","2015","46.80","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","Campbell Soup","2015","5.60","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Campbell Soup","2012","55.3","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Waste Productivity","Duke Energy","2015","11.40","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Duke Energy","2015","53.10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Duke Energy","2015","8.70","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Duke Energy","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Duke Energy","2015","2.20","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Duke Energy","2015","4.90","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","Duke Energy","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Duke Energy","2012","44.8","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Newsweek Green Score","Harris","2012","56.7","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","Novo Nordisk","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","Novo Nordisk","2015","11.20","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Novo Nordisk","2015","12.40","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","Novo Nordisk","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Novo Nordisk","2015","9.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Novo Nordisk","2015","75.40","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","Novo Nordisk","2015","8.90","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Novo Nordisk","2012","72.9","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-global-500-list.html"
"Newsweek+Newsweek Green Score","Sodexo","2012","52.5","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-global-500-list.html"
"Newsweek+Environmental figures audited","Vodafone Group Plc","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","Vodafone Group Plc","2015","7.40","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Vodafone Group Plc","2015","8.10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","Vodafone Group Plc","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Vodafone Group Plc","2015","9.30","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Vodafone Group Plc","2015","60.80","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","Vodafone Group Plc","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Vodafone Group Plc","2012","73.2","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-global-500-list.html"
"Newsweek+Newsweek Green Score","BMW AG","2012","76","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-global-500-list.html"
"Newsweek+Waste Productivity","HSBC Holdings","2015","5.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","HSBC Holdings","2015","51.50","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","HSBC Holdings","2015","6.40","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","HSBC Holdings","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","HSBC Holdings","2015","5.10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","HSBC Holdings","2015","5.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Environmental figures audited","HSBC Holdings","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","HSBC Holdings","2012","75.5","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-global-500-list.html"
"Newsweek+Environmental figures audited","McDonald's Corporation","2015","5","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","McDonald's Corporation","2015","2.30","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","McDonald's Corporation","2015","11.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","McDonald's Corporation","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","McDonald's Corporation","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","McDonald's Corporation","2015","43.40","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Waste Productivity","McDonald's Corporation","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","McDonald's Corporation","2012","49.5","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","Novartis","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","Novartis","2015","7.20","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Novartis","2015","7.60","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","Novartis","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Novartis","2015","8.10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Novartis","2015","61.50","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","Novartis","2015","4.90","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Novartis","2012","74.3","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-global-500-list.html"
"Newsweek+Waste Productivity","Oracle","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Oracle","2015","39.70","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Water Productivity","Oracle","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Sustainability Pay Link","Oracle","2015","10","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Greenhouse Gas Productivity","Oracle","2015","6.90","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Energy Productivity","Oracle","2015","0.00","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Environmental figures audited","Oracle","2015","0","http://www.newsweek.com/green-2015/top-green-companies-u.s.-2015"
"Newsweek+Newsweek Green Score","Oracle","2012","66.3","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-u-s-500-list.html"
"Newsweek+Environmental figures audited","Toyota Motor Corporation","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","Toyota Motor Corporation","2015","12.80","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Toyota Motor Corporation","2015","8.40","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","Toyota Motor Corporation","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Toyota Motor Corporation","2015","9.60","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Toyota Motor Corporation","2015","69.60","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","Toyota Motor Corporation","2015","10.60","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Toyota Motor Corporation","2012","66.7","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-global-500-list.html"
"Newsweek+Environmental figures audited","Unilever","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","Unilever","2015","10.30","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Unilever","2015","13.20","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","Unilever","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Unilever","2015","12.60","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Unilever","2015","81.30","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","Unilever","2015","14.50","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"EPA+Green Power %","Unilever","2015","100","http://www.epa.gov/greenpower/partners/partners/unilever.htm"
"EPA+Green Power Usage","Unilever","2015","514,825,000","http://www.epa.gov/greenpower/partners/partners/unilever.htm"
"Newsweek+Newsweek Green Score","Unilever","2012","61.3","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-global-500-list.html"
"Newsweek+Waste Productivity","Allianz","2015","1.40","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Allianz","2015","50.50","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Allianz","2015","3.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","Allianz","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Allianz","2015","6.70","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","Allianz","2015","3.70","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Environmental figures audited","Allianz","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Allianz","2012","70.3","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-global-500-list.html"
"Newsweek+Energy Productivity","Honda Motor Company","2015","4.30","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Honda Motor Company","2015","0.90","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","Honda Motor Company","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Honda Motor Company","2015","3.30","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Honda Motor Company","2015","36.30","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Waste Productivity","Honda Motor Company","2015","0.70","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Environmental figures audited","Honda Motor Company","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Honda Motor Company","2012","59.6","http://www.newsweek.com/2012/10/22/newsweek-green-rankings-2012-global-500-list.html"
"EPA+Green Power Usage","Pearson","2015","175,000,000","http://www.epa.gov/greenpower/partners/partners/pearson.htm"
"EPA+Green Power %","Pearson","2015","144","http://www.epa.gov/greenpower/partners/partners/pearson.htm"
"Newsweek+Waste Productivity","Rio Tinto","2015","4.00","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Newsweek Green Score","Rio Tinto","2015","48.70","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Water Productivity","Rio Tinto","2015","6.60","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Sustainability Pay Link","Rio Tinto","2015","10","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Greenhouse Gas Productivity","Rio Tinto","2015","5.90","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Energy Productivity","Rio Tinto","2015","3.90","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
"Newsweek+Environmental figures audited","Rio Tinto","2015","5","http://www.newsweek.com/green-2015/top-green-companies-world-2015"
