metric,company_name,year,value,source
"Sebastian Jekutsch+CSR Report Available","Woolworths","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/21191/original/Woolworths_Corporate_Responsibility_Report_2012.pdf?1365046180"", ""https://www.unglobalcompact.org/system/attachments/21192/original/2012_CR_Report_GRI_Index.pdf?1365046180""]"
"UN Global Compact+CSR Reporting Level","Woolworths","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/21631"
"Sebastian Jekutsch+CSR Report Available","Woolworths","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/73031/original/Woolworths_Corporate_Responsibility_Report_2013.pdf?1396564811"", ""https://www.unglobalcompact.org/system/attachments/73041/original/2013_CR_Report_GRI_Index.pdf?1396564811""]"
"UN Global Compact+CSR Reporting Level","Woolworths","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/68111"
"Sebastian Jekutsch+CSR Report Available","Old Mutual","2012","Yes","https://www.unglobalcompact.org/system/attachments/22975/original/2013_UNGC_COP.pdf?1372430389"
"UN Global Compact+CSR Reporting Level","Old Mutual","2012","Active","https://www.unglobalcompact.org/COPs/active/23180"
"Sebastian Jekutsch+CSR Report Available","Old Mutual","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/9232/original/OM_SusReport_2009.pdf?1297069259"", ""https://www.unglobalcompact.org/system/attachments/9233/original/GRITable.pdf?1297069259""]"
"UN Global Compact+CSR Reporting Level","Old Mutual","2011","Active","https://www.unglobalcompact.org/COPs/active/10701"
"Sebastian Jekutsch+CSR Report Available","Old Mutual","2010","Yes","https://www.unglobalcompact.org/system/attachments/10843/original/Old_Mutual_UNGC_COP_2010.pdf?1308563245"
"UN Global Compact+CSR Reporting Level","Old Mutual","2010","Active","https://www.unglobalcompact.org/COPs/active/12213"
"Sebastian Jekutsch+CSR Report Available","Old Mutual","2013","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/90421/original/UNGC_COP_2014_for_2013_FINAL.pdf?1403621749"
"UN Global Compact+CSR Reporting Level","Old Mutual","2013","Active","https://www.unglobalcompact.org/COPs/active/83501"
"Sebastian Jekutsch+CSR Report Available","EDP-Energias de Portugal","2011","Yes","https://www.unglobalcompact.org/system/attachments/16012/original/RelContas11_ENG.pdf?1340186732"
"UN Global Compact+CSR Reporting Level","EDP-Energias de Portugal","2011","Active","https://www.unglobalcompact.org/COPs/active/16958"
"Sebastian Jekutsch+CSR Report Available","EDP-Energias de Portugal","2010","Yes","https://www.unglobalcompact.org/system/attachments/10320/original/Book_R_C_EDP_EN_5Mai_O.pdf?1305302263"
"UN Global Compact+CSR Reporting Level","EDP-Energias de Portugal","2010","Active","https://www.unglobalcompact.org/COPs/active/11723"
"Sebastian Jekutsch+CSR Report Available","EDP-Energias de Portugal","2013","Yes","https://www.unglobalcompact.org/system/attachments/86381/original/RC_EDP_2013_EN_Final_acta.pdf?1401965436"
"UN Global Compact+CSR Reporting Level","EDP-Energias de Portugal","2013","Active","https://www.unglobalcompact.org/COPs/active/79961"
"Sebastian Jekutsch+CSR Report Available","EDP-Energias de Portugal","2012","Yes","https://www.unglobalcompact.org/system/attachments/22363/original/R_C_EDP_2012_ING_Online.pdf?1369998363"
"UN Global Compact+CSR Reporting Level","EDP-Energias de Portugal","2012","Active","https://www.unglobalcompact.org/COPs/active/22635"
"Sebastian Jekutsch+CSR Report Available","Merck KGaA","2015","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/154141/original/CR_Report_2014.pdf?1429543958"
"UN Global Compact+CSR Reporting Level","Merck KGaA","2015","Active","https://www.unglobalcompact.org/COPs/active/141661"
"Sebastian Jekutsch+CSR Report Available","Merck KGaA","2011","Yes","https://www.unglobalcompact.org/system/attachments/10416/original/CR_Report_2011_eng.pdf?1306132504"
"UN Global Compact+CSR Reporting Level","Merck KGaA","2011","Active","https://www.unglobalcompact.org/COPs/active/11815"
"Sebastian Jekutsch+CSR Report Available","Merck KGaA","2014","Yes","https://www.unglobalcompact.org/system/attachments/79941/original/Merck_Corporate_Responsibility_Report_Update_2013.pdf?1399533941"
"UN Global Compact+CSR Reporting Level","Merck KGaA","2014","Active","https://www.unglobalcompact.org/COPs/active/74261"
"Sebastian Jekutsch+CSR Report Available","Merck KGaA","2012","Yes","https://www.unglobalcompact.org/system/attachments/20195/original/Merck_Communication_on_Progress2012.pdf?1359500048"
"UN Global Compact+CSR Reporting Level","Merck KGaA","2012","Active","https://www.unglobalcompact.org/COPs/active/20695"
"Sebastian Jekutsch+CSR Report Available","Grupo ACS","2011","Yes","https://www.unglobalcompact.org/system/attachments/12848/original/Memoria_responsabilidad_corp__grupo_ACS_2010.pdf?1321267888"
"UN Global Compact+CSR Reporting Level","Grupo ACS","2011","Active","https://www.unglobalcompact.org/COPs/active/14035"
"Sebastian Jekutsch+CSR Report Available","Grupo ACS","2013","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/122971/original/Informe_Res_Corpor_Grupo_ACS_2013_Pacto.pdf?1416481702"
"UN Global Compact+CSR Reporting Level","Grupo ACS","2013","Active","https://www.unglobalcompact.org/COPs/active/112901"
"Sebastian Jekutsch+CSR Report Available","Grupo ACS","2012","Yes","https://www.unglobalcompact.org/system/attachments/40541/original/informe_responsabilidad_corp_grupo_acs_2012_pacto.pdf?1382018906"
"UN Global Compact+CSR Reporting Level","Grupo ACS","2012","Active","https://www.unglobalcompact.org/COPs/active/38631"
"Sebastian Jekutsch+CSR Report Available","Pernod Ricard","2012","Yes","https://www.unglobalcompact.org/system/attachments/14679/original/Pernod_Ricard_COP_2012.pdf?1332918875"
"UN Global Compact+CSR Reporting Level","Pernod Ricard","2012","Active","https://www.unglobalcompact.org/COPs/active/15725"
"Sebastian Jekutsch+CSR Report Available","Pernod Ricard","2011","Yes","https://www.unglobalcompact.org/system/attachments/9715/original/PR_2010_COP.pdf?1301315869"
"UN Global Compact+CSR Reporting Level","Pernod Ricard","2011","Active","https://www.unglobalcompact.org/COPs/active/11144"
"Sebastian Jekutsch+CSR Report Available","Pernod Ricard","2014","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2014/116241/original/PERNOD_RICARD_-_DDR_2014_-_VEng.pdf?1414067750"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/116251/original/140924_Pernod_Ricard_CEO_Water_mandate.pdf?1414067750""]"
"UN Global Compact+CSR Reporting Level","Pernod Ricard","2014","Active","https://www.unglobalcompact.org/COPs/active/107131"
"Sebastian Jekutsch+CSR Report Available","Pernod Ricard","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/41751/original/Pernod%20Ricard_DDR%202012-2013%20VEng_COP.pdf?1382521368"", ""https://www.unglobalcompact.org/system/attachments/43591/original/131018_PR_CEO_Water_Mandate.pdf?1383182869""]"
"UN Global Compact+CSR Reporting Level","Pernod Ricard","2013","Active","https://www.unglobalcompact.org/COPs/active/39821"
"Sebastian Jekutsch+CSR Report Available","GDF SUEZ","2011","Yes","https://www.unglobalcompact.org/system/attachments/10961/original/COP_2011_Eng_signature_GM.pdf?1309271462"
"UN Global Compact+CSR Reporting Level","GDF SUEZ","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/12314"
"Sebastian Jekutsch+CSR Report Available","GDF SUEZ","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/16558/original/GDF_SUEZ_CEO_UNGC_STATEMENT_2012_FR.pdf?1342472882"", ""https://www.unglobalcompact.org/system/attachments/16559/original/COP_2012_FR.pdf?1342472902"", ""https://www.unglobalcompact.org/system/attachments/16560/original/GDF_SUEZ_CEO_UNGC_STATEMENT_2012_EN.pdf?1342472978"", ""https://www.unglobalcompact.org/system/attachments/16561/original/COP_2012_EN.pdf?1342472997""]"
"UN Global Compact+CSR Reporting Level","GDF SUEZ","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/17127"
"Sebastian Jekutsch+CSR Report Available","GDF SUEZ","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/22944/original/COP_2013_VF.pdf?1372348683"", ""https://www.unglobalcompact.org/system/attachments/31591/original/COP%20GDF%20SUEZ%20ENG%202013.pdf?1378140518""]"
"UN Global Compact+CSR Reporting Level","GDF SUEZ","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/23152"
"Sebastian Jekutsch+CSR Report Available","GDF SUEZ","2014","Yes","[""https://www.unglobalcompact.org/system/attachments/cop_2014/95311/original/GC_COP_2014_ENG.pdf?1405005685"", ""https://www.unglobalcompact.org/system/attachments/cop_2014/95321/original/GC_COP_2014_GDF_SUEZ.pdf?1405005700""]"
"UN Global Compact+CSR Reporting Level","GDF SUEZ","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/84541"
"Sebastian Jekutsch+CSR Report Available","Garanti Bank","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/159911/original/Garanti_Bank_UN_Global_Compact_Progress_Report_2015.pdf?1431618736"
"UN Global Compact+CSR Reporting Level","Garanti Bank","2014","Active","https://www.unglobalcompact.org/COPs/active/146341"
"Sebastian Jekutsch+CSR Report Available","Garanti Bank","2013","Yes","https://www.unglobalcompact.org/system/attachments/81211/original/Garanti_Bank_UN_Global_Compact_Progress_Report_2014.pdf?1400096477"
"UN Global Compact+CSR Reporting Level","Garanti Bank","2013","Active","https://www.unglobalcompact.org/COPs/active/75421"
"Sebastian Jekutsch+CSR Report Available","Garanti Bank","2012","Yes","https://www.unglobalcompact.org/system/attachments/21984/original/GARANTI_BANK_SUSTAINABILITY_REPORT_012011-062012.pdf?1368547231"
"UN Global Compact+CSR Reporting Level","Garanti Bank","2012","Active","https://www.unglobalcompact.org/COPs/active/22306"
"PERI at University of Massachusetts Amherst+Toxic Incineration Transfers","PPG Industries","2013","1.34","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic 100 Air Polluters Rank","PPG Industries","2013","28","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Score","PPG Industries","2013","829,402","http://www.peri.umass.edu/toxicair_current/"
"PERI at University of Massachusetts Amherst+Toxic Air Releases","PPG Industries","2013","1.82","http://www.peri.umass.edu/toxicair_current/"
"Sebastian Jekutsch+CSR Report Available","Resona Holdings","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/120871/original/csr2014_1.pdf?1415778616"
"UN Global Compact+CSR Reporting Level","Resona Holdings","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/111141"
"Sebastian Jekutsch+CSR Report Available","Resona Holdings","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/13176/original/_PDF.pdf?1322644226"", ""https://www.unglobalcompact.org/system/attachments/13177/original/_.pdf?1322644226"", ""https://www.unglobalcompact.org/system/attachments/13178/original/resonaway2011_all_100.pdf?1322644226""]"
"UN Global Compact+CSR Reporting Level","Resona Holdings","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/14338"
"Sebastian Jekutsch+CSR Report Available","Resona Holdings","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/19186/original/CSR2012_.pdf?1354268894"", ""https://www.unglobalcompact.org/system/attachments/19187/original/CSR2012_.pdf?1354268894"", ""https://www.unglobalcompact.org/system/attachments/19188/original/CSR2012_.pdf?1354268894""]"
"UN Global Compact+CSR Reporting Level","Resona Holdings","2012","Advanced","https://www.unglobalcompact.org/COPs/advanced/19788"
"Sebastian Jekutsch+CSR Report Available","Resona Holdings","2013","Yes","https://www.unglobalcompact.org/system/attachments/47931/original/csr2013_P1.pdf?1384755594"
"UN Global Compact+CSR Reporting Level","Resona Holdings","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/45471"
"Sebastian Jekutsch+CSR Report Available","Daiwa Securities","2012","Yes","https://www.unglobalcompact.org/system/attachments/17988/original/daiwa_csr_2012_e.pdf?1350016720"
"UN Global Compact+CSR Reporting Level","Daiwa Securities","2012","Active","https://www.unglobalcompact.org/COPs/active/18686"
"Sebastian Jekutsch+CSR Report Available","Daiwa Securities","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2014/113051/original/daiwa_csr_2014_e.pdf?1412820581"
"UN Global Compact+CSR Reporting Level","Daiwa Securities","2014","Active","https://www.unglobalcompact.org/COPs/active/104261"
"Sebastian Jekutsch+CSR Report Available","Daiwa Securities","2011","Yes","https://www.unglobalcompact.org/system/attachments/12299/original/11_report_Full_E_0928.pdf?1318390077"
"UN Global Compact+CSR Reporting Level","Daiwa Securities","2011","Active","https://www.unglobalcompact.org/COPs/active/13517"
"Sebastian Jekutsch+CSR Report Available","Daiwa Securities","2013","Yes","https://www.unglobalcompact.org/system/attachments/38531/original/daiwa_csr_2013_e.pdf?1381291133"
"UN Global Compact+CSR Reporting Level","Daiwa Securities","2013","Active","https://www.unglobalcompact.org/COPs/active/36821"
"Sebastian Jekutsch+CSR Report Available","Intesa Sanpaolo","2010","Yes","https://www.unglobalcompact.org/system/attachments/11140/original/Intesa_Sanpaolo_Social_Report_2010_eng.pdf?1310037623"
"UN Global Compact+CSR Reporting Level","Intesa Sanpaolo","2010","Advanced","https://www.unglobalcompact.org/COPs/advanced/12469"
"Sebastian Jekutsch+CSR Report Available","Intesa Sanpaolo","2014","Yes","https://www.unglobalcompact.org/system/attachments/cop_2015/163571/original/INTESA_SANPAOLO_RAPPORTO_SOSTENIBILITA_2014_ver_GRI_2015.pdf?1432905640"
"UN Global Compact+CSR Reporting Level","Intesa Sanpaolo","2014","Advanced","https://www.unglobalcompact.org/COPs/advanced/149701"
"Sebastian Jekutsch+CSR Report Available","Intesa Sanpaolo","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/16202/original/BILANCIO_SOCIALE_ITA_310512.pdf?1340981313"", ""https://www.unglobalcompact.org/system/attachments/16203/original/BILANCIO_SOCIALE_ENG_130612.pdf?1340981313""]"
"UN Global Compact+CSR Reporting Level","Intesa Sanpaolo","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/17126"
"Sebastian Jekutsch+CSR Report Available","Intesa Sanpaolo","2013","Yes","[""https://www.unglobalcompact.org/system/attachments/87391/original/RapportoSostenibilita2013_IntesaSanpaolo_Finale.pdf?1402419146"", ""https://www.unglobalcompact.org/system/attachments/87401/original/RapportoSostenibilita2013_IntesaSanpaolo_Finale_ENG.pdf?1402419146""]"
"UN Global Compact+CSR Reporting Level","Intesa Sanpaolo","2013","Advanced","https://www.unglobalcompact.org/COPs/advanced/80871"
"Sebastian Jekutsch+CSR Report Available","SK Telecom","2011","Yes","[""https://www.unglobalcompact.org/system/attachments/16533/original/SKTSR2011_K.pdf?1342415853"", ""https://www.unglobalcompact.org/system/attachments/16534/original/SKTSR2011_E.pdf?1342415853""]"
"UN Global Compact+CSR Reporting Level","SK Telecom","2011","Advanced","https://www.unglobalcompact.org/COPs/advanced/17440"
"Sebastian Jekutsch+CSR Report Available","SK Telecom","2012","Yes","[""https://www.unglobalcompact.org/system/attachments/23371/original/2012_SKT_Integrated_Sustainability_Report_ENG.pdf?1373864143"", ""https://www.unglobalcompact.org/system/attachments/23381/original/2012_SKT_Integrated_Sustainability_Report_KOR.pdf?1373864143""]"
